Cliente;Producto;Ene;Feb;Mar;Abr;May;Jun;Jul;Ago;Sep;Oct;Nov;Dic;Tot
61927 - INSOLENCIA 2004 SL;084000219000001 - FLEURS DE PRAIRIE 0.75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61927 - INSOLENCIA 2004 SL;093000004000001 - GAMLA MERLOT BOT. 75 CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61927 - INSOLENCIA 2004 SL;093000004000006 - GAMLA MERLOT CAJA 6X75 CL;0.0;0.0;0.0;0.0;0.0;0.0;102.0;0.0;0.0;0.0;0.0;0.0;102.0
61927 - INSOLENCIA 2004 SL;094000004000006 - GATAO BORDOLESA VINHO VERDE CAJA 6X75CL;0.0;0.0;20.22;20.22;0.0;40.44;0.0;0.0;0.0;0.0;0.0;0.0;80.88
61927 - INSOLENCIA 2004 SL;094000029000024 - GATAO BCO LATA 24X 250 ML ;0.0;0.0;0.0;0.0;0.0;34.32;0.0;0.0;0.0;0.0;0.0;0.0;34.32
61927 - INSOLENCIA 2004 SL;097000202000001 - NUBE DE LEZA GARCIA CRIANZA BOT 75 CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61927 - INSOLENCIA 2004 SL;097000203000001 - NUBE LEZA GARCIA CRIANZA TTO 1.5L ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61927 - INSOLENCIA 2004 SL;097000300000001 - LEZA GARCIA FAMILIA CRIANZA BOT. 75CL (TTO);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61930 - RESTAURANTE PLAZA SL;097000302000001 - LEZA GARCIA TRONCOCONICA 75CL ;0.0;0.0;70.38;140.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;211.14
61931 - ASADOR ARTOA SA;073000013000006 - RIETOS CRIANZA MAGNUM CAJA 6X1.5L;0.0;0.0;0.0;126.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.38
61931 - ASADOR ARTOA SA;097000301000006 - LEZA GARCIA RESERVA CAJA 6X75CL;0.0;0.0;173.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;173.76
61933 - FOODPRINT SL;059000006000001 - JACQUART MOSAIQ  BRUT BOT.75CL;0.0;0.0;66.0;0.0;0.0;0.0;88.0;0.0;0.0;0.0;0.0;0.0;154.0
61933 - FOODPRINT SL;059000006000006 - JACQUART MOSAIQ  BRUT CAJA 6X75CL;0.0;0.0;0.0;0.0;0.0;132.0;0.0;0.0;0.0;0.0;0.0;0.0;132.0
61933 - FOODPRINT SL;059000007000001 - JACQUART ROSE BOT. 75CL;0.0;0.0;75.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0;125.0
61934 - INOCENTE JAVIER GONZALEZ FERNANDEZ;138000001000012 - CASAMARO VERDEJO 12X75CL ;0.0;0.0;52.64;52.64;52.64;52.64;0.0;0.0;0.0;0.0;0.0;0.0;210.56
61935 - TRUDA RESTAURACION SL;023000003000024 - MONKEY AKIRA PALE ALE 33X24CL;0.0;0.0;0.0;0.0;30.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.91
61935 - TRUDA RESTAURACION SL;073000006000012 - RIETOS CRIANZA CAJA 12X75CL;0.0;0.0;72.58;72.58;0.0;72.58;0.0;0.0;72.58;217.74;72.58;145.16;725.8
61935 - TRUDA RESTAURACION SL;084000108000006 - JP CHENET ICE ROSï¿½ 6X75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.34;29.34
61935 - TRUDA RESTAURACION SL;097000100000012 - VILICUS COSECHA TINTO CAJA 12X75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.24;39.24
61935 - TRUDA RESTAURACION SL;097000103000012 - VILICUS CRIANZA TINTO CAJA 12X75CL;0.0;0.0;39.96;0.0;0.0;0.0;39.96;0.0;42.62;0.0;0.0;0.0;122.54
61935 - TRUDA RESTAURACION SL;137000001000012 - FINCA L ESTANQUERA G.SELECC. TTO 12X75CL ;0.0;0.0;15.3;0.0;15.3;30.6;0.0;0.0;0.0;0.0;0.0;0.0;61.2
61935 - TRUDA RESTAURACION SL;137000004000012 - FINCA L ESTANQUERA G.SELECC. BCO 6X75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61935 - TRUDA RESTAURACION SL;138000001000012 - CASAMARO VERDEJO 12X75CL ;0.0;0.0;31.58;94.75;0.0;31.58;31.58;0.0;31.58;31.58;31.58;31.58;315.81
61936 - DRUG STORE GRAN VIA SL;059000006000006 - JACQUART MOSAIQ  BRUT CAJA 6X75CL;0.0;0.0;671.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;671.76
61936 - DRUG STORE GRAN VIA SL;059000008000001 - JACQUART BRUT 5 YEARS C/ESTUCH 75CL C/ESTUCHE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61936 - DRUG STORE GRAN VIA SL;059000013000006 - MONTAUDON BRUT 75CL 6X75CL;0.0;0.0;433.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;433.58
61936 - DRUG STORE GRAN VIA SL;059000014000006 - MONTAUDON ROSE 75CL 6X75CL;0.0;0.0;491.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;491.3
61937 - TRICICUATES SL;073000006000001 - RIETOS CRIANZA BOT. 75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61937 - TRICICUATES SL;073000006000012 - RIETOS CRIANZA CAJA 12X75CL;0.0;0.0;0.0;217.73;290.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;508.03
61937 - TRICICUATES SL;084000158000001 - JP CHENET ICE BLANCO 1.5 L ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61937 - TRICICUATES SL;094000004000006 - GATAO BORDOLESA VINHO VERDE CAJA 6X75CL;0.0;0.0;0.0;16.18;16.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.36
61937 - TRICICUATES SL;094000008000001 - QUINTA DE SIMAENS VINHO VERDE BOT 75 CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61937 - TRICICUATES SL;097000300000001 - LEZA GARCIA FAMILIA CRIANZA BOT. 75CL (TTO);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61937 - TRICICUATES SL;097000300000006 - LEZA GARCIA FAMILIA CRIANZA CAJA 6X75CL(TTO);0.0;0.0;0.0;66.24;66.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.48
61937 - TRICICUATES SL;133000002000006 - PAZO AS BARREIRAS ALBARIï¿½O  6X75CL;0.0;0.0;0.0;132.7;53.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;185.78
61937 - TRICICUATES SL;136000001000012 - ALIAGA LAGRIMA DE GARNACHA 12X75CL ;0.0;0.0;0.0;39.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.65
61937 - TRICICUATES SL;136000008000006 - ALIAGA GUREAGA CRIANZA 6X75CL ;0.0;0.0;0.0;218.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;218.01
61937 - TRICICUATES SL;138000001000012 - CASAMARO VERDEJO 12X75CL ;0.0;0.0;0.0;148.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;148.05
61937 - TRICICUATES SL;C94000006000001 - TEA GALLERY P. EARL GREY BO/30 Paquete 30 uds.;0.0;0.0;0.0;7.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.08
61937 - TRICICUATES SL;C94000021000001 - AZUCAR CAJA 1000 UDS.;0.0;0.0;0.0;12.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.33
61937 - TRICICUATES SL;C94000022000001 - EDULCORANTE TORRELSA PAQ. 150 SOBRES;0.0;0.0;0.0;2.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.67
61937 - TRICICUATES SL;C94000047000001 - CAPS. T. NATURAL POINT EX PAQUETE 50 UDS.;0.0;0.0;0.0;54.0;-13.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.5
61937 - TRICICUATES SL;C94000048000001 - CAPS. T. DESCAFEINADO POINT EX PAQUETE 50 UDS.;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0
61937 - TRICICUATES SL;C94000063000001 - TEA GALLERY P. VERD-JAZM BO/30 PAQ. 30 UDS.;0.0;0.0;0.0;7.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.08
61937 - TRICICUATES SL;C94000066000001 - TEA GALLERY P.FRUT BOSQ  BO/30 PAQ. 30 UDS.;0.0;0.0;0.0;7.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.08
61937 - TRICICUATES SL;C94000067000001 - TEA GALLERY P. MENTA  BO/30 PAQ. 30 UDS.;0.0;0.0;0.0;7.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.08
61937 - TRICICUATES SL;C94000068000001 - TEA GALLERY P. MANZANIL  BO/30 PAQ. 30 UDS.;0.0;0.0;0.0;7.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.08
61937 - TRICICUATES SL;C94000114000001 - DILMAH EXCEP BERRY SENSATION E/50 C/4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61937 - TRICICUATES SL;C94000116000001 - DILMAH EXCEP ELEGANT EARL GREY E/50 C/4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61937 - TRICICUATES SL;C94000117000001 - DILMAH EXCP FRAG.JASMINE GREEN E/50 C/4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61937 - TRICICUATES SL;C94000124000001 - DILMAH EXCEP CHAMOMILE E/30 (4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61937 - TRICICUATES SL;C94000125000001 - DILMAH EXCEP PEPPERMINT E/30 (4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61938 - NOVENTEROS HOSTELEROS SL;073000005000012 - RIETOS ROBLE 12X75 CL ;0.0;0.0;0.0;90.24;45.12;45.12;0.0;0.0;101.52;56.4;282.0;203.04;823.44
61938 - NOVENTEROS HOSTELEROS SL;097000100000012 - VILICUS COSECHA TINTO CAJA 12X75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;127.53;127.53
61938 - NOVENTEROS HOSTELEROS SL;097000102000012 - VILICUS COSECHA ROSADO CAJA 12X75CL;0.0;0.0;0.0;0.0;0.0;0.0;32.69;0.0;0.0;0.0;0.0;0.0;32.69
61938 - NOVENTEROS HOSTELEROS SL;133000002000006 - PAZO AS BARREIRAS ALBARIï¿½O  6X75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;63.72;0.0;39.0;39.0;141.72
61938 - NOVENTEROS HOSTELEROS SL;137000003000006 - L`AURA FRIZZANTE BCO TAP ROSCA 6X75CL ;0.0;0.0;0.0;0.0;0.0;19.8;0.0;0.0;19.8;39.6;0.0;19.8;99.0
61939 - JORGE CASADO MARTIN;073000001000006 - ROBLE PRIOS MAXIMUS CJA 6X75CL ;0.0;0.0;0.0;30.59;30.59;0.0;0.0;0.0;0.0;0.0;0.0;30.59;91.77
61939 - JORGE CASADO MARTIN;073000005000012 - RIETOS ROBLE 12X75 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.98;0.0;46.98;93.96
61939 - JORGE CASADO MARTIN;097000202000006 - NUBE DE LEZA GARCIA CRIANZA CAJA 6X75CL;0.0;0.0;0.0;23.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.74
61939 - JORGE CASADO MARTIN;133000002000006 - PAZO AS BARREIRAS ALBARIï¿½O  6X75CL;0.0;0.0;0.0;26.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.49;59.03
61939 - JORGE CASADO MARTIN;138000001000012 - CASAMARO VERDEJO 12X75CL ;0.0;0.0;0.0;32.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.89
61940 - RUBIO LUSITANA HOSTELEROS SL;073000005000012 - RIETOS ROBLE 12X75 CL ;0.0;0.0;0.0;45.12;45.12;0.0;0.0;0.0;0.0;0.0;45.12;90.24;225.6
61940 - RUBIO LUSITANA HOSTELEROS SL;097000202000006 - NUBE DE LEZA GARCIA CRIANZA CAJA 6X75CL;0.0;0.0;0.0;45.6;45.6;0.0;0.0;0.0;0.0;0.0;22.8;22.8;136.8
61940 - RUBIO LUSITANA HOSTELEROS SL;138000001000012 - CASAMARO VERDEJO 12X75CL ;0.0;0.0;0.0;29.61;29.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.22
61941 - FAMILIA SANTA MARIA SI;137000001000012 - FINCA L ESTANQUERA G.SELECC. TTO 12X75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61941 - FAMILIA SANTA MARIA SI;138000001000012 - CASAMARO VERDEJO 12X75CL ;0.0;0.0;0.0;78.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.96
61943 - CARMEN COCOREAN;022000002000012 - TYRIS ORIGINAL BLOND ALE CAJA 12x33 CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.16;0.0;0.0;17.16
61943 - CARMEN COCOREAN;022000003000012 - TYRIS IPA CAJA 12x33 CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.08;0.0;0.0;19.08
61943 - CARMEN COCOREAN;022000011000012 - TYRIS LAGER CAJA 12x33 CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61943 - CARMEN COCOREAN;022000012000012 - TYRIS Mï¿½RZEN S/CLUTEN 12X033CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.08;0.0;0.0;19.08
61943 - CARMEN COCOREAN;024000118000024 - VELTINS PILS 6x4x33 CL ;0.0;0.0;0.0;0.0;23.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.23
61943 - CARMEN COCOREAN;024000124000024 - VELTINS SIN ALCOHOL 0.0% 24X33CL ;0.0;0.0;0.0;20.93;0.0;26.16;52.32;0.0;0.0;0.0;0.0;0.0;99.41
61943 - CARMEN COCOREAN;027000106000020 - MAISELï¿½S WEISSE KRISTAL 50CL CAJA 20 x 50CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61943 - CARMEN COCOREAN;028000010000020 - KARLSBRAU WEIZEN 20X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61943 - CARMEN COCOREAN;028000012000024 - KARLSBRAU RADLER SIN 4X6X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;40.8;0.0;0.0;0.0;0.0;0.0;40.8
61943 - CARMEN COCOREAN;028000013000024 - EL GRANDE 8X3X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0;0.0;0.0;0.0;60.0
61943 - CARMEN COCOREAN;059000013000006 - MONTAUDON BRUT 75CL 6X75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.44;0.0;87.44
61943 - CARMEN COCOREAN;073000006000001 - RIETOS CRIANZA BOT. 75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61943 - CARMEN COCOREAN;073000006000012 - RIETOS CRIANZA CAJA 12X75CL;0.0;0.0;0.0;72.58;0.0;0.0;0.0;0.0;0.0;0.0;72.58;0.0;145.16
61943 - CARMEN COCOREAN;094000041000003 - REAL SENHOR BLANC DE BLANCS CAJA 3X0.75CL C/E;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.1;0.0;29.1
61943 - CARMEN COCOREAN;138000001000012 - CASAMARO VERDEJO 12X75CL ;0.0;0.0;0.0;31.58;0.0;31.58;31.58;31.58;0.0;0.0;0.0;0.0;126.32
61943 - CARMEN COCOREAN;C94000012000006 - CASTILLO 100% NATURAL CAJA 6 PAQUETES 1 KG;0.0;0.0;0.0;73.86;147.72;147.72;73.86;73.86;147.72;147.72;73.86;147.72;1034.04
61943 - CARMEN COCOREAN;C94000016000001 - Descafeinado Torrelsa GRANO PAQUETE 1 KG;0.0;0.0;0.0;14.88;29.76;44.64;29.76;14.88;14.88;44.64;0.0;0.0;193.44
61943 - CARMEN COCOREAN;C94000021000001 - AZUCAR CAJA 1000 UDS.;0.0;0.0;0.0;12.33;0.0;0.0;0.0;0.0;12.33;0.0;0.0;0.0;24.66
61943 - CARMEN COCOREAN;C94000022000001 - EDULCORANTE TORRELSA PAQ. 150 SOBRES;0.0;0.0;0.0;2.67;5.34;5.34;2.67;2.67;2.67;0.0;5.34;0.0;26.7
61943 - CARMEN COCOREAN;C94000028000001 - SOLUBLE DESCAFEINADO TORRELSA PAQ. 100 SOBRES;0.0;0.0;0.0;0.0;7.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.81
61943 - CARMEN COCOREAN;C94000068000001 - TEA GALLERY P. MANZANIL  BO/30 PAQ. 30 UDS.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61943 - CARMEN COCOREAN;C94000605000001 - TEA GALLERY KIT PIRAM. 12 SABO ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67.93;0.0;0.0;0.0;67.93
61944 - FOODINN CASH & CARRY SL;023000002000001 - MONKEY MAMBA NEGRA AME STOUT BOT 33CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61944 - FOODINN CASH & CARRY SL;023000003000001 - MONKEY AKIRA PALE ALE BOT.33CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61944 - FOODINN CASH & CARRY SL;023000004000001 - MONKEY MR PINK INDIAN PALE ALE BOT.33CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61944 - FOODINN CASH & CARRY SL;059000006000001 - JACQUART MOSAIQ  BRUT BOT.75CL;0.0;0.0;0.0;39.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.32
61944 - FOODINN CASH & CARRY SL;084000135000024 - JP CHENET ICE BLANCO 6X4X20CL ;0.0;0.0;0.0;287.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;287.28
61944 - FOODINN CASH & CARRY SL;084000173000006 - JP CHENET FASHION LITCHI 6X75CL ;0.0;0.0;0.0;25.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.98
61945 - ACOMER HOSTELERIA SL;084000086000006 - JP CHENET ICE BLANCO 75CL CAJA 6 BOT X 75CL;0.0;0.0;0.0;51.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.48
61945 - ACOMER HOSTELERIA SL;084000158000006 - JP CHENET ICE BLANCO 6X1.5 L ;0.0;0.0;0.0;50.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.76
61945 - ACOMER HOSTELERIA SL;093000004000006 - GAMLA MERLOT CAJA 6X75 CL;0.0;0.0;0.0;95.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.39
61946 - MANJIZONE. SL;023000003000024 - MONKEY AKIRA PALE ALE 33X24CL;0.0;0.0;0.0;0.0;32.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.19
61946 - MANJIZONE. SL;024000118000024 - VELTINS PILS 6x4x33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.72;0.0;0.0;0.0;38.72
61946 - MANJIZONE. SL;024000124000024 - VELTINS SIN ALCOHOL 0.0% 24X33CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.24;0.0;0.0;0.0;39.24
61946 - MANJIZONE. SL;024000204000020 - GREVENSTEINER ORIGINAL 20X33CL ;0.0;0.0;0.0;22.56;46.98;0.0;0.0;21.15;56.4;0.0;0.0;0.0;147.09
61946 - MANJIZONE. SL;024000210000016 - GREVENSTEINER ORIGINAL 16X50CL ;0.0;0.0;0.0;0.0;0.0;0.0;39.84;0.0;0.0;0.0;0.0;0.0;39.84
61946 - MANJIZONE. SL;024000211000016 - GREVENSTEINER HELL 16X50CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.42;0.0;0.0;0.0;35.42
61946 - MANJIZONE. SL;024000880000024 - VELTINS RADLER RET. 24X33CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.76;0.0;0.0;0.0;41.76
61946 - MANJIZONE. SL;027000106000020 - MAISELï¿½S WEISSE KRISTAL 50CL CAJA 20 x 50CL;0.0;0.0;0.0;0.0;30.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.82
61946 - MANJIZONE. SL;028000007000020 - KARLSBRAU HELLES 20X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0.0;0.0;0.0;26.0
61946 - MANJIZONE. SL;028000010000020 - KARLSBRAU WEIZEN 20X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0;0.0;0.0;0.0;39.0
61946 - MANJIZONE. SL;073000005000012 - RIETOS ROBLE 12X75 CL ;0.0;0.0;0.0;0.0;45.12;45.12;0.0;90.24;0.0;45.12;0.0;0.0;225.6
61946 - MANJIZONE. SL;097000201000006 - RJA NUBE BCO SEMI-D AZUL 6X75 CAJA 6X75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.48;0.0;0.0;47.48
61946 - MANJIZONE. SL;138000001000012 - CASAMARO VERDEJO 12X75CL ;0.0;0.0;0.0;0.0;78.96;0.0;78.96;78.96;0.0;0.0;0.0;0.0;236.88
61947 - LA FONTANA GASTRO SL;024000030000001 - VELTINS PILS BARRIL 30 L. ;0.0;0.0;0.0;274.18;1028.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1302.34
61947 - LA FONTANA GASTRO SL;024000124000024 - VELTINS SIN ALCOHOL 0.0% 24X33CL ;0.0;0.0;0.0;17.44;34.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.32
61947 - LA FONTANA GASTRO SL;024000210000016 - GREVENSTEINER ORIGINAL 16X50CL ;0.0;0.0;0.0;17.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.71
61948 - AGRATORI SL;028000001000024 - LICORNE BIO 24X27.5 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.79;0.0;0.0;33.79
61948 - AGRATORI SL;084000148000006 - DOM.THOLOMIES MERLOT BIO TTO 6X75CL ;0.0;0.0;0.0;0.0;36.54;0.0;0.0;0.0;0.0;36.54;0.0;0.0;73.08
61948 - AGRATORI SL;084000149000006 - TOURELLE THOLOMIES CHARDONNAY 6X75CL ;0.0;0.0;0.0;0.0;36.54;0.0;0.0;0.0;0.0;36.54;0.0;0.0;73.08
61949 - LA NUEVA ITALIANA 2015 SL;070000042000001 - IL VENEZIANO SANGUE DI GIUDA BOT 75 CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61949 - LA NUEVA ITALIANA 2015 SL;070000042000006 - IL VENEZIANO SANGUE DI GIUDA DOC CAJA 6 X 75 CL;0.0;0.0;0.0;0.0;34.68;48.6;0.0;0.0;0.0;0.0;0.0;0.0;83.28
61949 - LA NUEVA ITALIANA 2015 SL;070000046000001 - IL GONDOLIERE FRAGOLINO TTO BOT 75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61949 - LA NUEVA ITALIANA 2015 SL;070000046000006 - IL GONDOLIERE FRAGOLINO TTO CAJA 6 BOT X 75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61949 - LA NUEVA ITALIANA 2015 SL;070090002000001 - CUBITERAS IL VENEZIANO UNIDAD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61949 - LA NUEVA ITALIANA 2015 SL;089000009000006 - IL VENEZIANO MOSCATO CAJA 6 X 75CL;0.0;0.0;0.0;0.0;25.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.14
61949 - LA NUEVA ITALIANA 2015 SL;089000019000006 - IL VENEZIANO PROSECO CAJA 6X75 CL;0.0;0.0;0.0;0.0;30.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.3
61950 - PONIPOTENZA SL;034000003000001 - ORIXES GODELLO BRONCE BOTELLA 75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61950 - PONIPOTENZA SL;059000006000006 - JACQUART MOSAIQ  BRUT CAJA 6X75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;134.35;0.0;0.0;134.35
61950 - PONIPOTENZA SL;059000019000001 - JACQUART MOSAIQ BRUT 37.5CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61950 - PONIPOTENZA SL;059000019000012 - JACQUART MOSAIQ BRUT 37.5CL CAJA 12X37.5CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144.1;0.0;144.1
61950 - PONIPOTENZA SL;073000006000001 - RIETOS CRIANZA BOT. 75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61950 - PONIPOTENZA SL;084000029000006 - JP CHENET SPARKLING BRUT CAJA 6 BOT X 75CL;0.0;0.0;0.0;0.0;0.0;62.4;78.0;46.8;109.2;140.4;140.4;62.4;639.6
61950 - PONIPOTENZA SL;084000047000006 - FRANCOIS MONTAND CHARD-BRUT 6X75 CL ;0.0;0.0;0.0;0.0;0.0;26.68;0.0;0.0;53.36;26.81;0.0;0.0;106.85
61950 - PONIPOTENZA SL;084000052000006 - ROSIERE BLANCO SEMISECO CAJA 6 X 75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61950 - PONIPOTENZA SL;084000140000001 - CHEMIN DES SABLES MEDITERRANEE 75CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61950 - PONIPOTENZA SL;097000103000001 - VILICUS CRIANZA TINTO BOT. 75 CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61950 - PONIPOTENZA SL;097000201000006 - RJA NUBE BCO SEMI-D AZUL 6X75 CAJA 6X75CL;0.0;0.0;0.0;0.0;45.6;102.6;68.4;0.0;205.2;0.0;68.4;45.6;535.8
